# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
1947.6        	(0.000000e+00 1.752468e-04 0.000000e+00)	(0.000000e+00 1.752468e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.144061e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1947.7        	(0.000000e+00 1.034327e-04 0.000000e+00)	(0.000000e+00 1.034327e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.202980e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1947.8        	(0.000000e+00 3.118716e-05 0.000000e+00)	(0.000000e+00 3.118716e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.230372e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1947.9        	(0.000000e+00 -4.117476e-05 0.000000e+00)	(0.000000e+00 -4.117476e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.226140e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1948          	(0.000000e+00 -1.133356e-04 0.000000e+00)	(0.000000e+00 -1.133356e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.190197e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1948.1        	(0.000000e+00 -1.849787e-04 0.000000e+00)	(0.000000e+00 -1.849787e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.122791e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1948.2        	(0.000000e+00 -2.557915e-04 0.000000e+00)	(0.000000e+00 -2.557915e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.024652e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1948.3        	(0.000000e+00 -3.254717e-04 0.000000e+00)	(0.000000e+00 -3.254717e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.896130e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1948.4        	(0.000000e+00 -3.937141e-04 0.000000e+00)	(0.000000e+00 -3.937141e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.737668e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1948.5        	(0.000000e+00 -4.602251e-04 0.000000e+00)	(0.000000e+00 -4.602251e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.550063e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1948.6        	(0.000000e+00 -5.247153e-04 0.000000e+00)	(0.000000e+00 -5.247153e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.334413e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1948.7        	(0.000000e+00 -5.869134e-04 0.000000e+00)	(0.000000e+00 -5.869134e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.091716e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1948.8        	(0.000000e+00 -6.465496e-04 0.000000e+00)	(0.000000e+00 -6.465496e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.822814e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1948.9        	(0.000000e+00 -7.033696e-04 0.000000e+00)	(0.000000e+00 -7.033696e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.529125e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1949          	(0.000000e+00 -7.571321e-04 0.000000e+00)	(0.000000e+00 -7.571321e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.211854e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1949.1        	(0.000000e+00 -8.076067e-04 0.000000e+00)	(0.000000e+00 -8.076067e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.872247e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1949.2        	(0.000000e+00 -8.545771e-04 0.000000e+00)	(0.000000e+00 -8.545771e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.511922e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1949.3        	(0.000000e+00 -8.978452e-04 0.000000e+00)	(0.000000e+00 -8.978452e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.132674e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1949.4        	(0.000000e+00 -9.372305e-04 0.000000e+00)	(0.000000e+00 -9.372305e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.735706e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1949.5        	(0.000000e+00 -9.725593e-04 0.000000e+00)	(0.000000e+00 -9.725593e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.322676e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1949.6        	(0.000000e+00 -1.003684e-03 0.000000e+00)	(0.000000e+00 -1.003684e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.895718e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1949.7        	(0.000000e+00 -1.030474e-03 0.000000e+00)	(0.000000e+00 -1.030474e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.456384e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1949.8        	(0.000000e+00 -1.052812e-03 0.000000e+00)	(0.000000e+00 -1.052812e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.006539e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1949.9        	(0.000000e+00 -1.070604e-03 0.000000e+00)	(0.000000e+00 -1.070604e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.548014e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1950          	(0.000000e+00 -1.083772e-03 0.000000e+00)	(0.000000e+00 -1.083772e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.082504e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1950.1        	(0.000000e+00 -1.092254e-03 0.000000e+00)	(0.000000e+00 -1.092254e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.117219e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1950.2        	(0.000000e+00 -1.096006e-03 0.000000e+00)	(0.000000e+00 -1.096006e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.375165e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1950.3        	(0.000000e+00 -1.095005e-03 0.000000e+00)	(0.000000e+00 -1.095005e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.375715e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1950.4        	(0.000000e+00 -1.089255e-03 0.000000e+00)	(0.000000e+00 -1.089255e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 8.112062e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1950.5        	(0.000000e+00 -1.078781e-03 0.000000e+00)	(0.000000e+00 -1.078781e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.281689e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1950.6        	(0.000000e+00 -1.063621e-03 0.000000e+00)	(0.000000e+00 -1.063621e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.746956e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1950.7        	(0.000000e+00 -1.043842e-03 0.000000e+00)	(0.000000e+00 -1.043842e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.205578e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1950.8        	(0.000000e+00 -1.019510e-03 0.000000e+00)	(0.000000e+00 -1.019510e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.655640e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1950.9        	(0.000000e+00 -9.907288e-04 0.000000e+00)	(0.000000e+00 -9.907288e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.094153e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1951          	(0.000000e+00 -9.576266e-04 0.000000e+00)	(0.000000e+00 -9.576266e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.519133e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1951.1        	(0.000000e+00 -9.203461e-04 0.000000e+00)	(0.000000e+00 -9.203461e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.929130e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1951.2        	(0.000000e+00 -8.790440e-04 0.000000e+00)	(0.000000e+00 -8.790440e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.322443e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1951.3        	(0.000000e+00 -8.338973e-04 0.000000e+00)	(0.000000e+00 -8.338973e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.697198e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1951.4        	(0.000000e+00 -7.851001e-04 0.000000e+00)	(0.000000e+00 -7.851001e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.051760e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1951.5        	(0.000000e+00 -7.328621e-04 0.000000e+00)	(0.000000e+00 -7.328621e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.384408e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1951.6        	(0.000000e+00 -6.774119e-04 0.000000e+00)	(0.000000e+00 -6.774119e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.693402e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1951.7        	(0.000000e+00 -6.189940e-04 0.000000e+00)	(0.000000e+00 -6.189940e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.977240e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1951.8        	(0.000000e+00 -5.578671e-04 0.000000e+00)	(0.000000e+00 -5.578671e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.234582e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1951.9        	(0.000000e+00 -4.943024e-04 0.000000e+00)	(0.000000e+00 -4.943024e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.464244e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1952          	(0.000000e+00 -4.285822e-04 0.000000e+00)	(0.000000e+00 -4.285822e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.665323e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1952.1        	(0.000000e+00 -3.609959e-04 0.000000e+00)	(0.000000e+00 -3.609959e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.837162e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1952.2        	(0.000000e+00 -2.918390e-04 0.000000e+00)	(0.000000e+00 -2.918390e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.978810e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1952.3        	(0.000000e+00 -2.214197e-04 0.000000e+00)	(0.000000e+00 -2.214197e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.089463e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1952.4        	(0.000000e+00 -1.500497e-04 0.000000e+00)	(0.000000e+00 -1.500497e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.168728e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1952.5        	(0.000000e+00 -7.804515e-05 0.000000e+00)	(0.000000e+00 -7.804515e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.216583e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1952.6        	(0.000000e+00 -5.718084e-06 0.000000e+00)	(0.000000e+00 -5.718084e-06 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.232907e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1952.7        	(0.000000e+00 6.661300e-05 0.000000e+00)	(0.000000e+00 6.661300e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.217544e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1952.8        	(0.000000e+00 1.386328e-04 0.000000e+00)	(0.000000e+00 1.386328e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.170472e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1952.9        	(0.000000e+00 2.100224e-04 0.000000e+00)	(0.000000e+00 2.100224e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.092027e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1953          	(0.000000e+00 2.804733e-04 0.000000e+00)	(0.000000e+00 2.804733e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.982910e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1953.1        	(0.000000e+00 3.496806e-04 0.000000e+00)	(0.000000e+00 3.496806e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.843679e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1953.2        	(0.000000e+00 4.173469e-04 0.000000e+00)	(0.000000e+00 4.173469e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.674860e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1953.3        	(0.000000e+00 4.831778e-04 0.000000e+00)	(0.000000e+00 4.831778e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.477144e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1953.4        	(0.000000e+00 5.468898e-04 0.000000e+00)	(0.000000e+00 5.468898e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.251762e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1953.5        	(0.000000e+00 6.082131e-04 0.000000e+00)	(0.000000e+00 6.082131e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.999697e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1953.6        	(0.000000e+00 6.668837e-04 0.000000e+00)	(0.000000e+00 6.668837e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.721808e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1953.7        	(0.000000e+00 7.226492e-04 0.000000e+00)	(0.000000e+00 7.226492e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.419669e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1953.8        	(0.000000e+00 7.752771e-04 0.000000e+00)	(0.000000e+00 7.752771e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.094642e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1953.9        	(0.000000e+00 8.245421e-04 0.000000e+00)	(0.000000e+00 8.245421e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.747631e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1954          	(0.000000e+00 8.702297e-04 0.000000e+00)	(0.000000e+00 8.702297e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.380427e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1954.1        	(0.000000e+00 9.121506e-04 0.000000e+00)	(0.000000e+00 9.121506e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.994912e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1954.2        	(0.000000e+00 9.501280e-04 0.000000e+00)	(0.000000e+00 9.501280e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.592206e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1954.3        	(0.000000e+00 9.839947e-04 0.000000e+00)	(0.000000e+00 9.839947e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.173968e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1954.4        	(0.000000e+00 1.013607e-03 0.000000e+00)	(0.000000e+00 1.013607e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.742399e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1954.5        	(0.000000e+00 1.038843e-03 0.000000e+00)	(0.000000e+00 1.038843e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.299116e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1954.6        	(0.000000e+00 1.059590e-03 0.000000e+00)	(0.000000e+00 1.059590e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.845888e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1954.7        	(0.000000e+00 1.075760e-03 0.000000e+00)	(0.000000e+00 1.075760e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.384632e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1954.8        	(0.000000e+00 1.087282e-03 0.000000e+00)	(0.000000e+00 1.087282e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 9.166610e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1954.9        	(0.000000e+00 1.094094e-03 0.000000e+00)	(0.000000e+00 1.094094e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.441797e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1955          	(0.000000e+00 1.096166e-03 0.000000e+00)	(0.000000e+00 1.096166e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.043239e-06 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1955.1        	(0.000000e+00 1.093485e-03 0.000000e+00)	(0.000000e+00 1.093485e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.052218e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1955.2        	(0.000000e+00 1.086061e-03 0.000000e+00)	(0.000000e+00 1.086061e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -9.780177e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1955.3        	(0.000000e+00 1.073925e-03 0.000000e+00)	(0.000000e+00 1.073925e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.447018e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1955.4        	(0.000000e+00 1.057121e-03 0.000000e+00)	(0.000000e+00 1.057121e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.910087e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1955.5        	(0.000000e+00 1.035723e-03 0.000000e+00)	(0.000000e+00 1.035723e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.365712e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1955.6        	(0.000000e+00 1.009807e-03 0.000000e+00)	(0.000000e+00 1.009807e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.811806e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1955.7        	(0.000000e+00 9.794869e-04 0.000000e+00)	(0.000000e+00 9.794869e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.245530e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1955.8        	(0.000000e+00 9.448962e-04 0.000000e+00)	(0.000000e+00 9.448962e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.665350e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1955.9        	(0.000000e+00 9.061799e-04 0.000000e+00)	(0.000000e+00 9.061799e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.069657e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1956          	(0.000000e+00 8.635031e-04 0.000000e+00)	(0.000000e+00 8.635031e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.456588e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1956.1        	(0.000000e+00 8.170481e-04 0.000000e+00)	(0.000000e+00 8.170481e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.824235e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1956.2        	(0.000000e+00 7.670184e-04 0.000000e+00)	(0.000000e+00 7.670184e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.171061e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1956.3        	(0.000000e+00 7.136269e-04 0.000000e+00)	(0.000000e+00 7.136269e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.495321e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1956.4        	(0.000000e+00 6.571120e-04 0.000000e+00)	(0.000000e+00 6.571120e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.795444e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1956.5        	(0.000000e+00 5.977180e-04 0.000000e+00)	(0.000000e+00 5.977180e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.070117e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1956.6        	(0.000000e+00 5.357096e-04 0.000000e+00)	(0.000000e+00 5.357096e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.317706e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1956.7        	(0.000000e+00 4.713639e-04 0.000000e+00)	(0.000000e+00 4.713639e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.537332e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1956.8        	(0.000000e+00 4.049630e-04 0.000000e+00)	(0.000000e+00 4.049630e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.728255e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1956.9        	(0.000000e+00 3.367988e-04 0.000000e+00)	(0.000000e+00 3.367988e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.889524e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1957          	(0.000000e+00 2.671725e-04 0.000000e+00)	(0.000000e+00 2.671725e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.020292e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1957.1        	(0.000000e+00 1.963929e-04 0.000000e+00)	(0.000000e+00 1.963929e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.119940e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1957.2        	(0.000000e+00 1.247737e-04 0.000000e+00)	(0.000000e+00 1.247737e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.188135e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1957.3        	(0.000000e+00 5.263024e-05 0.000000e+00)	(0.000000e+00 5.263024e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.224920e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1957.4        	(0.000000e+00 -1.972470e-05 0.000000e+00)	(0.000000e+00 -1.972470e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.230143e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1957.5        	(0.000000e+00 -9.197262e-05 0.000000e+00)	(0.000000e+00 -9.197262e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.203580e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1957.6        	(0.000000e+00 -1.637963e-04 0.000000e+00)	(0.000000e+00 -1.637963e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.145415e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
